DISTRITO;COD_PAIS;NOME_PAIS;ETAPA;REDE;QTDE;Nível padronizado;nm_distrito_municipal;cd_subprefeitura;nm_subprefeitura;nivel_subprefeitura
VILA SONIA;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;VILA SONIA;10;BUTANTA;Educação Infantil|BUTANTA
VILA SONIA;92;VENEZUELA;CRECHE;CON;6;Educação Infantil;VILA SONIA;10;BUTANTA;Educação Infantil|BUTANTA
VILA SONIA;92;VENEZUELA;CRECHE;CON;7;Educação Infantil;VILA SONIA;10;BUTANTA;Educação Infantil|BUTANTA
VILA SONIA;92;VENEZUELA;FUND;DIR;5;Ensino Fundamental;VILA SONIA;10;BUTANTA;Ensino Fundamental|BUTANTA
VILA SONIA;92;VENEZUELA;FUND;DIR;4;Ensino Fundamental;VILA SONIA;10;BUTANTA;Ensino Fundamental|BUTANTA
VILA SONIA;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;VILA SONIA;10;BUTANTA;Ensino Fundamental|BUTANTA
VILA SONIA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;VILA SONIA;10;BUTANTA;Ensino Fundamental|BUTANTA
VILA SONIA;92;VENEZUELA;FUND;DIR;3;Ensino Fundamental;VILA SONIA;10;BUTANTA;Ensino Fundamental|BUTANTA
VILA SONIA;92;VENEZUELA;FUND;DIR;3;Ensino Fundamental;VILA SONIA;10;BUTANTA;Ensino Fundamental|BUTANTA
VILA SONIA;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;VILA SONIA;10;BUTANTA;Ensino Fundamental|BUTANTA
VILA SONIA;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;VILA SONIA;10;BUTANTA;Ensino Fundamental|BUTANTA
VILA SONIA;92;VENEZUELA;PRE;DIR;9;Educação Infantil;VILA SONIA;10;BUTANTA;Educação Infantil|BUTANTA
VILA SONIA;213;NIGÉRIA;FUND;DIR;1;Ensino Fundamental;VILA SONIA;10;BUTANTA;Ensino Fundamental|BUTANTA
VILA SONIA;999;OUTRA NACIONALIDADE ;CRECHE;CON;1;Educação Infantil;VILA SONIA;10;BUTANTA;Educação Infantil|BUTANTA
CAMPO LIMPO;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;22;BOLÍVIA;PRE;DIR;1;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;26;COLÔMBIA;PRE;DIR;1;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;39;ITÁLIA;FUND;DIR;1;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;41;JAPÃO;FUND;DIR;1;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;45;PORTUGAL;CRECHE;DIR;1;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;45;PORTUGAL;CRECHE;DIR;1;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;45;PORTUGAL;FUND;DIR;1;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;55;REPÚBLICA DOMINICANA;CRECHE;CON;1;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;62;HAITI;EJA;DIR;1;Educação de Jovens e Adultos;CAMPO LIMPO;17;CAMPO LIMPO;Educação de Jovens e Adultos|CAMPO LIMPO
CAMPO LIMPO;62;HAITI;FUND;DIR;1;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;62;HAITI;FUND;DIR;1;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;62;HAITI;FUND;DIR;3;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;62;HAITI;FUND;DIR;2;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;62;HAITI;FUND;DIR;2;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;62;HAITI;FUND;DIR;1;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;62;HAITI;FUND;DIR;2;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;89;PERU;FUND;DIR;2;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;89;PERU;FUND;DIR;1;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;CRECHE;CON;4;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;CRECHE;DIR;1;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;CRECHE;DIR;1;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;FUND;DIR;6;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;FUND;DIR;4;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;FUND;DIR;4;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;FUND;DIR;6;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;FUND;DIR;4;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;FUND;DIR;4;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;FUND;DIR;5;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;PRE;CON;1;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;92;VENEZUELA;PRE;DIR;7;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;CAMPO LIMPO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAMPO LIMPO;175;ANGOLA;PRE;DIR;1;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;189;EGITO;PRE;DIR;1;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;213;NIGÉRIA;PRE;DIR;1;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAMPO LIMPO;234;TUNÍSIA;PRE;DIR;1;Educação Infantil;CAMPO LIMPO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;21;ARGENTINA;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;21;ARGENTINA;PRE;DIR;1;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;22;BOLÍVIA;EJA;DIR;1;Educação de Jovens e Adultos;CAPAO REDONDO;17;CAMPO LIMPO;Educação de Jovens e Adultos|CAMPO LIMPO
CAPAO REDONDO;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;22;BOLÍVIA;FUND;DIR;2;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;22;BOLÍVIA;FUND;DIR;2;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;22;BOLÍVIA;PRE;DIR;3;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;36;ESTADOS UNIDOS DA AMÉRICA (EUA);CRECHE;DIR;1;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;36;ESTADOS UNIDOS DA AMÉRICA (EUA);PRE;DIR;1;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;41;JAPÃO;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;45;PORTUGAL;CRECHE;CON;1;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;45;PORTUGAL;CRECHE;CON;2;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;45;PORTUGAL;EJA;DIR;1;Educação de Jovens e Adultos;CAPAO REDONDO;17;CAMPO LIMPO;Educação de Jovens e Adultos|CAMPO LIMPO
CAPAO REDONDO;45;PORTUGAL;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;52;CUBA;CRECHE;CON;1;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;52;CUBA;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;62;HAITI;CRECHE;CON;1;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;62;HAITI;EJA;DIR;1;Educação de Jovens e Adultos;CAPAO REDONDO;17;CAMPO LIMPO;Educação de Jovens e Adultos|CAMPO LIMPO
CAPAO REDONDO;62;HAITI;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;62;HAITI;FUND;DIR;2;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;62;HAITI;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;64;HONDURAS;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;64;HONDURAS;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;89;PERU;CRECHE;CON;2;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;89;PERU;CRECHE;CON;1;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;89;PERU;CRECHE;DIR;1;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;89;PERU;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;89;PERU;PRE;DIR;1;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;92;VENEZUELA;CRECHE;CON;2;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;92;VENEZUELA;PRE;DIR;6;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;175;ANGOLA;CRECHE;CON;2;Educação Infantil;CAPAO REDONDO;17;CAMPO LIMPO;Educação Infantil|CAMPO LIMPO
CAPAO REDONDO;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
CAPAO REDONDO;344;GUINÉ BISSAU;FUND;DIR;2;Ensino Fundamental;CAPAO REDONDO;17;CAMPO LIMPO;Ensino Fundamental|CAMPO LIMPO
JARDIM ANGELA;22;BOLÍVIA;CRECHE;CON;1;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;22;BOLÍVIA;CRECHE;DIR;1;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;22;BOLÍVIA;CRECHE;CON;1;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;JARDIM ANGELA;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM ANGELA;22;BOLÍVIA;PRE;DIR;2;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;36;ESTADOS UNIDOS DA AMÉRICA (EUA);PRE;DIR;1;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;41;JAPÃO;PRE;DIR;1;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;45;PORTUGAL;CRECHE;CON;1;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;52;CUBA;CRECHE;DIR;1;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;52;CUBA;FUND;DIR;1;Ensino Fundamental;JARDIM ANGELA;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM ANGELA;55;REPÚBLICA DOMINICANA;CRECHE;DIR;1;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;62;HAITI;EJA;DIR;1;Educação de Jovens e Adultos;JARDIM ANGELA;18;M BOI MIRIM;Educação de Jovens e Adultos|M BOI MIRIM
JARDIM ANGELA;62;HAITI;FUND;DIR;1;Ensino Fundamental;JARDIM ANGELA;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM ANGELA;62;HAITI;FUND;DIR;1;Ensino Fundamental;JARDIM ANGELA;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM ANGELA;62;HAITI;FUND;DIR;1;Ensino Fundamental;JARDIM ANGELA;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM ANGELA;62;HAITI;FUND;DIR;1;Ensino Fundamental;JARDIM ANGELA;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM ANGELA;62;HAITI;FUND;DIR;2;Ensino Fundamental;JARDIM ANGELA;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM ANGELA;62;HAITI;PRE;DIR;1;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;89;PERU;CRECHE;CON;1;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;92;VENEZUELA;EJA;DIR;1;Educação de Jovens e Adultos;JARDIM ANGELA;18;M BOI MIRIM;Educação de Jovens e Adultos|M BOI MIRIM
JARDIM ANGELA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;JARDIM ANGELA;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM ANGELA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;JARDIM ANGELA;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM ANGELA;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;JARDIM ANGELA;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM ANGELA;92;VENEZUELA;PRE;DIR;3;Educação Infantil;JARDIM ANGELA;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM ANGELA;213;NIGÉRIA;FUND;DIR;1;Ensino Fundamental;JARDIM ANGELA;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM ANGELA;213;NIGÉRIA;FUND;DIR;1;Ensino Fundamental;JARDIM ANGELA;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;22;BOLÍVIA;PRE;DIR;2;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM SAO LUIS;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;26;COLÔMBIA;PRE;DIR;3;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM SAO LUIS;36;ESTADOS UNIDOS DA AMÉRICA (EUA);CRECHE;CON;1;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM SAO LUIS;36;ESTADOS UNIDOS DA AMÉRICA (EUA);FUND;DIR;1;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;62;HAITI;FUND;DIR;1;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;62;HAITI;FUND;DIR;1;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;62;HAITI;FUND;DIR;2;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;62;HAITI;FUND;DIR;1;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;62;HAITI;FUND;DIR;1;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;62;HAITI;PRE;DIR;1;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM SAO LUIS;87;GUIANA FRANCESA;CRECHE;CON;1;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM SAO LUIS;89;PERU;CRECHE;CON;1;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM SAO LUIS;89;PERU;FUND;DIR;1;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;89;PERU;PRE;DIR;2;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;CRECHE;CON;3;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;CRECHE;CON;4;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;CRECHE;CON;2;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;EJA;DIR;1;Educação de Jovens e Adultos;JARDIM SAO LUIS;18;M BOI MIRIM;Educação de Jovens e Adultos|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;EJA;DIR;1;Educação de Jovens e Adultos;JARDIM SAO LUIS;18;M BOI MIRIM;Educação de Jovens e Adultos|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;FUND;DIR;5;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;FUND;DIR;9;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;FUND;DIR;10;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;FUND;DIR;6;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;FUND;DIR;8;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;FUND;DIR;5;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;FUND;DIR;4;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;FUND;DIR;3;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;FUND;DIR;7;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;92;VENEZUELA;PRE;DIR;24;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM SAO LUIS;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;JARDIM SAO LUIS;18;M BOI MIRIM;Ensino Fundamental|M BOI MIRIM
JARDIM SAO LUIS;210;MOÇAMBIQUE;CRECHE;CON;1;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
JARDIM SAO LUIS;213;NIGÉRIA;PRE;DIR;1;Educação Infantil;JARDIM SAO LUIS;18;M BOI MIRIM;Educação Infantil|M BOI MIRIM
CIDADE DUTRA;22;BOLÍVIA;CRECHE;CON;3;Educação Infantil;CIDADE DUTRA;19;CAPELA DO SOCORRO;Educação Infantil|CAPELA DO SOCORRO
